,thresh,skip,moving avg,Text File,Time,bot ax,bot ay,bot az,bot gx,bot gy,bot gz,bot a_mag,bot avg_a_mag,top ax,top ay,top az,top gx,top gy,top gz,top a_mag,top avg_a_mag,diff avg_a_mag,diff a_mag,ambient_pressure,ambient_temp,shock_pressure
808,-4.786357905922184,10,5,1,808,-0.19,1.3,0.57,-36.52,-25.12,0.43,1.432131279,1.98812412,-1.26,0.01,0.59,-2.5,1.95,20.73,1.391330299,1.3175031640000001,-0.670620957,-0.04080098,1018,43,100
809,-4.786357905922184,10,5,1,809,0.62,0.7,0.17,-26.95,-22.2,-5.98,0.950420959,1.983065134,-1.01,-0.01,0.55,-0.85,-5.61,24.82,1.150086953,1.301362087,-0.6817030470000001,0.19966599399999999,1018,43,100
810,-4.786357905922184,10,5,1,810,0.81,0.98,0.26,-20.49,-18.17,-14.57,1.297728785,1.97647067,-0.74,-0.91,1.04,20.98,-14.82,39.27,1.567577749,1.284724894,-0.691745776,0.26984896399999997,1018,43,100
811,-4.786357905922184,10,5,1,811,-0.07,1.41,0.77,-16.65,-20.3,-19.39,1.6080733809999999,1.986503423,-0.73,-0.71,0.78,18.9,-13.05,42.01,1.282731461,1.268249723,-0.7182536999999999,-0.32534192100000003,1018,43,100
812,-4.786357905922184,10,5,1,812,-1.18,1.23,0.24,-13.78,-19.02,-21.34,1.721307642,1.95324265,-0.95,0.2,0.27,23.9,-20.37,-37.01,1.007670581,1.261349854,-0.691892795,-0.7136370609999999,1018,43,100
813,-4.786357905922184,10,5,1,813,-0.94,1.18,0.34,-13.96,-9.33,-29.09,1.546479874,1.962444845,-1.37,0.49,-0.08,27.26,-19.09,-34.27,1.457189075,1.260660098,-0.701784747,-0.089290799,1018,43,100
814,-4.786357905922184,10,5,1,814,-0.97,1.17,0.06,-12.56,1.1,-31.95,1.5209865219999998,1.9730837769999998,-1.9,0.46,0.04,30.06,-29.27,-33.72,1.9553004880000002,1.274508237,-0.698575539,0.434313966,1018,43,100
880,-4.786357905922184,10,5,1,880,-1.69,0.67,0.77,69.21,-25.73,-27.38,1.9743100059999998,1.888779802,-0.06,0.15,0.31,-29.57,-25.55,12.38,0.349571166,1.7845123280000001,-0.104267474,-1.62473884,1018,43,100
881,-4.786357905922184,10,5,1,881,-3.84,0.73,1.13,75.06,-31.28,-19.45,4.068832756,1.953722346,0.08,0.19,0.46,-40.3,-23.41,10.85,0.504083326,1.781680436,-0.17204191,-3.56474943,1018,43,100
882,-4.786357905922184,10,5,1,882,-5.07,-3.25,-15.49,231.16,-1539.57,852.13,16.61949157,2.272115035,0.16,0.17,0.53,-48.72,-20.3,7.8,0.5791372889999999,1.772867103,-0.49924793100000003,-16.04035428,1018,43,100
883,-4.786357905922184,10,5,1,883,-0.37,-0.67,-0.48,19.82,-25.61,-9.09,0.903437878,2.282424926,0.19,0.17,0.38,-55.61,-16.04,3.9,0.457602448,1.750985622,-0.531439304,-0.445835431,1018,43,100
884,-4.786357905922184,10,5,1,884,-0.06,0.02,0.36,1.83,5.37,12.07,0.36551333799999997,2.2821325619999997,0.26,0.22,0.43,-62.07,-12.62,-0.73,0.548543526,1.719291753,-0.562840809,0.183030188,1018,43,100
885,-4.786357905922184,10,5,1,885,-0.8,0.4,0.79,-15.37,8.78,19.88,1.193356611,2.26861681,0.19,-0.01,0.53,-66.04,-9.76,-5.67,0.563116329,1.693813367,-0.5748034439999999,-0.630240282,1018,43,100
886,-4.786357905922184,10,5,1,886,-1.94,0.58,0.74,815.91,-469.88,133.35,2.155829307,2.2780697659999998,0.33,0.09,0.44,-67.13,-4.45,-8.9,0.557314992,1.675052477,-0.60301729,-1.598514315,1018,43,100
887,-4.786357905922184,10,5,1,887,-0.66,0.58,-1.08,-29.33,24.82,3.6,1.3922643430000001,2.273452151,0.41,-0.13,0.29,-69.57,0.0,-11.46,0.518748494,1.6245547930000002,-0.648897359,-0.873515849,1018,43,100
888,-4.786357905922184,10,5,1,888,-0.07,1.02,0.0,-51.95,39.88,7.68,1.022399139,2.260704351,0.43,-0.12,0.41,-70.3,3.84,-10.98,0.606135298,1.587302606,-0.673401745,-0.416263841,1018,43,100
889,-4.786357905922184,10,5,1,889,-1.39,-11.34,-14.24,104.94,-1464.02,1655.79,18.25665084,2.5994419140000002,0.42,-0.02,0.44,-69.21,9.09,-10.0,0.608604962,1.570137357,-1.0293045570000001,-17.64804588,1018,43,100
890,-4.786357905922184,10,5,1,890,0.2,-0.44,0.15,-73.05,26.1,0.85,0.506063237,2.588125828,0.44,-0.09,0.43,-64.88,15.91,-9.39,0.621771662,1.571467837,-1.016657992,0.115708425,1018,43,100
891,-4.786357905922184,10,5,1,891,-0.24,1.32,0.23,-28.54,-5.55,24.82,1.361212695,2.593177126,0.5,-0.14,0.42,-59.45,23.11,-7.62,0.667832314,1.567421035,-1.0257560909999999,-0.69338038,1018,43,100
892,-4.786357905922184,10,5,1,892,-0.33,1.48,0.76,-10.0,-7.74,8.84,1.6961426830000002,2.544685903,0.46,-0.1,0.41,-53.84,28.48,-4.88,0.624259561,1.551122203,-0.9935636999999998,-1.071883121,1018,43,100
893,-4.786357905922184,10,5,1,893,11.57,-7.76,-1.76,-670.49,-556.65,-1682.56,14.04208318,2.7719820719999997,0.39,-0.1,0.28,-45.85,32.62,-1.83,0.490407993,1.5062319169999998,-1.265750155,-13.55167519,1018,43,100
894,-4.786357905922184,10,5,1,894,0.24,-0.74,0.9,29.51,-51.59,-2.93,1.189621789,2.728021721,0.49,-0.19,0.25,-38.17,36.1,2.26,0.581979381,1.4394375830000001,-1.288584138,-0.607642408,1018,43,100
895,-4.786357905922184,10,5,1,895,2.21,-1.78,-0.28,33.35,-40.43,-15.85,2.851473303,2.769992635,0.57,-0.12,0.02,-31.52,39.7,7.26,0.582837885,1.391026712,-1.3789659230000002,-2.268635419,1018,43,100
896,-4.786357905922184,10,5,1,896,-0.5,-0.06,0.35,51.28,-4.02,-37.8,0.613269924,2.741693517,0.74,-0.07,-0.21,-25.18,42.93,12.38,0.772398861,1.3545774830000001,-1.3871160340000002,0.159128936,1018,43,100
897,-4.786357905922184,10,5,1,897,-0.92,0.27,0.48,48.9,-4.27,-43.05,1.072240645,2.7399262639999997,0.98,-0.1,-0.67,-20.06,43.66,18.05,1.191343779,1.3269950209999999,-1.412931243,0.119103134,1018,43,100
898,-4.786357905922184,10,5,1,898,-0.86,0.53,0.68,19.21,7.13,-22.2,1.217743815,2.7271344039999996,1.54,0.11,-0.91,-15.3,40.3,25.18,1.792149547,1.326551375,-1.400583029,0.574405732,1018,43,100
899,-4.786357905922184,10,5,1,899,0.39,0.16,0.0,4.94,11.16,-19.15,0.42154477799999995,2.663662588,2.44,0.19,-1.11,-13.48,35.18,32.2,2.6873406930000003,1.318548695,-1.3451138930000002,2.265795915,1018,43,100
900,-4.786357905922184,10,5,1,900,0.26,0.44,0.57,-9.94,7.2,-15.98,0.765571682,2.639011039,3.19,0.25,-1.46,-14.02,31.1,38.11,3.5171295110000003,1.3352726320000001,-1.303738407,2.75155783,1018,43,100
901,-4.786357905922184,10,5,1,901,2.25,-0.85,-0.17,-13.05,-11.34,-17.62,2.4112030190000002,2.667857793,4.11,0.49,-1.7,-19.33,29.15,45.12,4.4746173019999995,1.3914699330000002,-1.276387859,2.063414283,1018,43,100
902,-4.786357905922184,10,5,1,902,0.97,-0.6,1.72,-9.45,-32.38,-14.94,2.063807162,2.683617667,4.32,0.54,-1.9,-25.85,30.61,49.51,4.750157892,1.463695032,-1.219922635,2.686350731,1018,43,100
903,-4.786357905922184,10,5,1,903,-2.97,1.03,-0.34,-2.26,-48.23,-14.7,3.161866537,2.735824132,3.98,-0.02,-0.98,-29.33,37.99,55.49,4.098926689,1.500201376,-1.235622755,0.937060151,1018,43,100
904,-4.786357905922184,10,5,1,904,0.16,-0.02,2.4,-2.68,-28.6,-16.65,2.405410568,2.755094867,-8.3,0.44,1.75,-32.38,26.65,56.52,8.493886036000001,1.613912559,-1.141182309,6.088475469,1018,43,100
905,-4.786357905922184,10,5,1,905,1.97,-1.09,-1.93,1.71,4.45,-21.04,2.965451062,2.778026423,-13.21,-0.94,7.09,-41.46,-60.67,34.21,15.02184409,1.849441506,-0.928584917,12.05639303,1018,43,100
906,-4.786357905922184,10,5,1,906,0.15,0.22,2.42,9.82,28.96,-28.29,2.434604691,2.774944778,-5.67,-0.67,6.45,-42.38,-43.05,16.95,8.613959601,1.954591271,-0.820353508,6.17935491,1018,43,100
907,-4.786357905922184,10,5,1,907,0.5,0.74,3.98,-5.91,8.96,-23.66,4.078970458,2.8426303039999996,-2.89,0.35,0.8,-48.11,49.27,-32.62,3.019039582,1.96736492,-0.8752653840000001,-1.059930876,1018,43,100
908,-4.786357905922184,10,5,1,908,-11.35,4.7,-2.92,-29.88,-8.96,-24.88,12.62691174,3.0776997089999996,-3.06,0.14,3.5,-26.89,-73.23,-20.3,4.651150395,2.016524959,-1.06117475,-7.975761341,1018,43,100
909,-4.786357905922184,10,5,1,909,-14.45,4.71,-0.61,-24.82,45.12,-49.82,15.21047994,3.3598502960000003,-3.59,0.56,2.82,9.82,37.62,1.65,4.599358651,1.939968488,-1.4198818080000002,-10.61112129,1018,43,100
2127,-4.786357905922184,10,5,1,2127,-2.77,2.52,1.62,-88.11,64.51,-72.32,4.080159311,1.746430074,0.0,0.74,0.74,18.96,-8.35,-14.51,1.046518036,1.8431507790000001,0.096720705,-3.033641274,1018,43,100
2128,-4.786357905922184,10,5,1,2128,-0.71,0.6,1.17,-99.63,54.09,-62.62,1.494322589,1.7214253609999999,0.43,0.23,0.99,4.7,6.71,-14.94,1.103585067,1.764705218,0.043279858,-0.390737522,1018,43,100
2129,-4.786357905922184,10,5,1,2129,-14.64,5.41,-12.51,-705.06,-1902.26,-393.6,20.00244485,2.039563086,0.32,0.14,0.38,-6.71,23.6,-16.95,0.516139516,1.7082121419999998,-0.331350944,-19.48630533,1018,43,100
2130,-4.786357905922184,10,5,1,2130,0.03,1.27,0.52,-145.37,66.16,-42.44,1.372661648,2.025241207,-0.07,0.48,0.08,-17.74,36.95,-19.02,0.49162994200000004,1.636505303,-0.38873590399999997,-0.8810317059999999,1018,43,100
2131,-4.786357905922184,10,5,1,2131,2.07,0.11,0.26,-147.38,71.1,-31.22,2.0891625119999997,2.012977811,-0.11,0.15,-0.35,-28.35,45.91,-22.8,0.396358424,1.601287599,-0.41169021200000006,-1.6928040880000002,1018,43,100
2132,-4.786357905922184,10,5,1,2132,1.02,0.91,0.87,-155.55,67.26,-26.34,1.6203086130000002,2.018702904,-2.1,-0.01,-0.96,-42.68,44.88,-27.44,2.309047423,1.590945986,-0.427756918,0.68873881,1018,43,100
2133,-4.786357905922184,10,5,1,2133,-1.58,1.56,1.69,-159.76,55.73,-15.37,2.7903583999999997,2.0616089090000003,-5.16,0.13,-0.04,-54.88,20.12,-17.44,5.161792323999999,1.6458078719999998,-0.41580103700000004,2.371433924,1018,43,100
2134,-4.786357905922184,10,5,1,2134,-1.73,1.64,0.25,-154.7,65.0,-5.98,2.3968729630000003,2.092478269,-3.1,-0.19,-0.4,-48.9,6.04,-9.09,3.131469304,1.684107852,-0.40837041700000004,0.7345963409999999,1018,43,100
2135,-4.786357905922184,10,5,1,2135,-2.08,0.43,0.63,-133.96,74.33,-0.79,2.215445779,2.115939163,-0.36,0.12,1.13,-41.16,10.55,-8.35,1.192015101,1.698833331,-0.417105832,-1.023430678,1018,43,100
2136,-4.786357905922184,10,5,1,2136,-11.67,-12.89,1.59,-1172.2,1175.3,-200.98,17.46050114,2.4514743919999997,-1.05,-0.37,-0.72,-40.18,-0.98,-5.06,1.325820501,1.70615495,-0.7453194409999999,-16.13468064,1018,43,100
2137,-4.786357905922184,10,5,1,2137,-0.86,1.34,-0.26,-138.78,47.26,22.87,1.613319559,2.4560705819999997,-2.27,-0.34,-0.53,-33.54,-22.5,0.67,2.355716452,1.740192583,-0.715878,0.742396892,1018,43,100
2138,-4.786357905922184,10,5,1,2138,-0.86,0.69,0.82,-118.6,-712.44,1964.27,1.374081511,2.4428046969999997,-2.47,-0.6,0.39,-21.46,-46.59,4.02,2.5715753930000003,1.764707181,-0.6780975159999999,1.197493881,1018,43,100
2139,-4.786357905922184,10,5,1,2139,-1.72,1.29,0.62,-118.29,19.57,31.71,2.237610332,2.455550655,-2.33,-0.88,0.96,-11.77,-59.33,9.15,2.669250831,1.785740382,-0.669810273,0.431640499,1018,43,100
2140,-4.786357905922184,10,5,1,2140,-1.46,1.07,0.91,-120.55,8.66,40.73,2.025981244,2.473005154,-1.59,-1.04,0.81,-2.26,-56.65,14.09,2.065381321,1.78582811,-0.687177044,0.039400077,1018,43,100
2141,-4.786357905922184,10,5,1,2141,3.11,-3.02,-2.31,84.21,-59.15,5.49,4.912087133,2.5074365530000002,-1.0,-1.04,0.74,3.29,-48.41,16.22,1.621480805,1.8007191969999998,-0.706717356,-3.290606328,1018,43,100
2142,-4.786357905922184,10,5,1,2142,-2.49,3.1,0.59,91.89,-54.57,-3.11,4.019726359,2.561673863,-0.58,-0.79,0.8,6.04,-49.09,17.32,1.265108691,1.79806283,-0.763611033,-2.7546176680000003,1018,43,100
2143,-4.786357905922184,10,5,1,2143,-2.51,0.73,2.12,109.02,-58.17,11.71,3.3656202989999997,2.576888668,-0.59,-0.47,1.21,13.9,-55.43,19.21,1.4258681569999998,1.8087185030000001,-0.768170166,-1.9397521430000002,1018,43,100
2144,-4.786357905922184,10,5,1,2144,-1.51,-0.49,-1.7,100.37,-44.51,0.0,2.325983663,2.592327801,-0.96,-0.23,1.22,27.07,-53.78,21.28,1.569362928,1.827147366,-0.765180435,-0.756620735,1018,43,100
2145,-4.786357905922184,10,5,1,2145,1.16,0.29,4.4,106.95,-12.93,-15.37,4.5595723480000006,2.627289363,-0.44,-0.09,1.33,42.5,-39.7,23.35,1.40378061,1.848917425,-0.7783719379999999,-3.1557917389999997,1018,43,100
2146,-4.786357905922184,10,5,1,2146,-2.03,0.65,2.02,98.9,-29.33,-19.76,2.936630722,2.6639593390000003,-0.4,0.17,1.06,57.13,-23.23,22.8,1.145643924,1.85281978,-0.811139559,-1.7909867990000001,1018,43,100
2147,-4.786357905922184,10,5,1,2147,-0.89,-0.24,0.35,72.32,-39.45,-28.78,0.9860020279999999,2.6545719919999997,-0.7,0.18,1.01,68.29,-17.26,20.3,1.241974235,1.835330079,-0.819241914,0.25597220600000004,1018,43,100
2148,-4.786357905922184,10,5,1,2148,0.77,-0.86,-1.52,56.04,-6.46,-34.02,1.908638258,2.6681471969999997,-0.86,0.12,0.87,76.16,-17.01,16.22,1.229186723,1.8212470319999998,-0.846900165,-0.679451535,1018,43,100
2149,-4.786357905922184,10,5,1,2149,-1.5,0.6,1.35,65.73,41.65,-35.79,2.105350327,2.699208842,-0.79,0.04,0.71,80.0,-15.18,12.93,1.062920505,1.8068162280000002,-0.892392614,-1.0424298220000001,1018,43,100
2150,-4.786357905922184,10,5,1,2150,-0.95,0.49,1.96,55.73,41.59,-40.98,2.232532195,2.73624634,-0.78,0.07,0.75,79.76,-10.3,11.16,1.0843431190000001,1.8126109540000002,-0.923635386,-1.148189075,1018,43,100
2151,-4.786357905922184,10,5,1,2151,0.14,-0.09,1.45,41.16,17.56,-44.02,1.459520469,2.714239483,-0.71,0.33,0.64,76.28,-8.35,8.05,1.011236866,1.823323593,-0.89091589,-0.448283603,1018,43,100
2152,-4.786357905922184,10,5,1,2152,1.92,-0.94,-1.13,38.29,-13.23,-48.48,2.418036393,2.7096092689999995,-0.63,0.44,0.6,73.11,-9.51,4.94,0.974935895,1.8282538519999998,-0.8813554159999999,-1.4431004980000002,1018,43,100
2153,-4.786357905922184,10,5,1,2153,2.6,-5.96,-6.21,44.7,-8.66,-63.23,8.991423691,2.8502617289999996,-0.9,0.54,0.58,74.02,-10.49,1.04,1.199166377,1.827594128,-1.022667601,-7.7922573139999995,1018,43,100
2154,-4.786357905922184,10,5,1,2154,0.5,-0.33,0.82,-2.68,50.85,-102.62,1.0155294190000002,2.835406994,-1.13,0.48,0.55,79.88,-10.73,-3.78,1.345288073,1.8266467030000002,-1.008760291,0.329758655,1018,43,100
2155,-4.786357905922184,10,5,1,2155,-0.94,0.15,2.28,-33.35,23.66,-80.37,2.4707286369999997,2.851932663,-0.94,0.44,0.38,86.1,-10.85,-8.6,1.10526015,1.822043106,-1.029889557,-1.3654684869999998,1018,43,100
2156,-4.786357905922184,10,5,1,2156,-1.43,1.05,2.32,-48.11,-52.32,-49.09,2.9205821339999996,2.8897987460000003,-0.73,0.27,0.25,90.67,-10.0,-12.26,0.817496177,1.821411863,-1.068386883,-2.103085956,1018,43,100
2167,-4.786357905922184,10,5,1,2167,-8.71,5.04,2.19,-29.21,20.49,12.93,10.29863098,3.824565626,-0.8,0.44,0.17,-22.68,8.41,9.39,0.928708781,1.48099082,-2.343574806,-9.369922196000001,1018,43,100
2168,-4.786357905922184,10,5,1,2168,-0.71,-0.6,-4.01,-13.66,37.99,0.67,4.11633332,3.864618423,-0.78,0.41,0.12,-25.06,6.04,9.94,0.8893255870000001,1.433345535,-2.431272888,-3.227007733,1018,43,100
2169,-4.786357905922184,10,5,1,2169,1.45,0.36,0.65,24.63,115.12,-18.54,1.629294326,3.8821258480000003,-0.82,0.38,0.2,-26.52,4.76,9.7,0.925634917,1.392667356,-2.489458492,-0.703659409,1018,43,100
2170,-4.786357905922184,10,5,1,2170,0.58,1.18,4.09,27.56,111.04,-11.59,4.296149439,3.9523338760000004,-0.76,0.27,0.2,-26.46,3.48,11.04,0.830963296,1.3626480109999999,-2.589685865,-3.465186142,1018,43,100
2171,-4.786357905922184,10,5,1,2171,2.68,-1.35,4.11,-7.93,37.68,3.05,5.08890951,4.043843668,-0.89,0.26,0.31,-27.07,2.32,12.38,0.9776502440000001,1.332930741,-2.710912927,-4.111259266,1018,43,100
2172,-4.786357905922184,10,5,1,2172,0.76,0.44,-0.94,-34.39,-20.43,-2.56,1.286390298,4.047472605,-0.98,0.31,0.56,-28.96,3.17,11.83,1.170512708,1.317062502,-2.730410103,-0.11587759,1018,43,100
2173,-4.786357905922184,10,5,1,2173,0.07,0.33,-3.7,-14.15,-26.1,-8.66,3.7153465519999997,4.078867067,-0.89,0.32,0.74,-30.49,2.74,11.28,1.200874681,1.313941831,-2.7649252360000003,-2.514471871,1018,43,100
2174,-4.786357905922184,10,5,1,2174,-0.79,2.18,0.78,5.91,2.99,-27.32,2.446405526,4.115785182,-0.88,0.44,0.82,-30.67,2.32,10.61,1.280781012,1.316627122,-2.79915806,-1.165624515,1018,43,100
2175,-4.786357905922184,10,5,1,2175,-0.52,1.68,2.56,1.04,8.48,-14.27,3.1058654189999997,4.142218881,-0.81,0.57,0.75,-28.96,4.21,9.27,1.2423767540000001,1.317244098,-2.824974783,-1.8634886640000001,1018,43,100
2176,-4.786357905922184,10,5,1,2176,0.47,0.28,2.2,-20.61,-17.5,-1.4,2.267002426,4.168828206000001,-0.62,0.72,0.73,-23.41,4.76,8.48,1.198206994,1.328259106,-2.8405690989999997,-1.068795432,1018,43,100
2177,-4.786357905922184,10,5,1,2177,-0.59,-0.67,0.84,-23.84,-36.46,5.12,1.225805857,4.111741137,-0.58,0.64,0.7,-15.49,3.96,6.71,1.1117553690000002,1.329563853,-2.782177284,-0.114050489,1018,43,100
2178,-4.786357905922184,10,5,1,2178,-1.71,-0.61,1.08,-9.33,-27.07,5.61,2.112486686,4.124104419,-0.62,0.37,0.58,-8.66,5.85,4.21,0.9261209420000001,1.326014571,-2.798089848,-1.1863657440000002,1018,43,100
2179,-4.786357905922184,10,5,1,2179,-1.13,0.0,0.93,-3.6,-13.23,0.37,1.4634889819999999,3.7533253010000003,-0.79,0.23,1.13,-9.7,9.63,2.01,1.397819731,1.343648175,-2.409677126,-0.065669251,1018,43,100
2180,-4.786357905922184,10,5,1,2180,0.01,0.43,0.39,-6.71,-4.94,2.68,0.580603135,3.7374841310000004,-1.07,0.22,1.06,-21.65,15.37,2.26,1.522136656,1.364258309,-2.3732258219999998,0.941533521,1018,43,100
2181,-4.786357905922184,10,5,1,2181,0.3,0.21,-0.46,-1.95,-0.3,4.88,0.587962584,3.707460132,-0.72,-0.02,0.75,-30.37,19.27,3.72,1.0398557590000002,1.377128256,-2.330331877,0.451893175,1018,43,100
2182,-4.786357905922184,10,5,1,2182,-1.63,1.11,0.31,12.93,7.8,4.02,1.996271525,3.7149793910000004,-0.52,0.04,0.48,-31.71,18.84,9.15,0.708801806,1.345123344,-2.369856047,-1.287469719,1018,43,100
2183,-4.786357905922184,10,5,1,2183,-1.93,1.04,0.71,23.05,3.48,0.85,2.30447391,3.7052617010000004,-0.64,0.1,0.38,-28.96,15.12,12.26,0.7509993340000001,1.256907484,-2.448354217,-1.553474575,1018,43,100
2184,-4.786357905922184,10,5,1,2184,-0.42,0.38,0.11,22.32,-6.83,-0.55,0.576974869,3.668863739,-0.77,0.08,0.63,-23.48,10.18,13.54,0.998098192,1.214240061,-2.454623677,0.421123322,1018,43,100
2185,-4.786357905922184,10,5,1,2185,0.33,-0.15,0.26,22.07,-9.82,0.0,0.44609416,3.633476707,-0.95,0.03,0.61,-18.54,8.54,16.28,1.129380361,1.212987367,-2.42048934,0.6832862009999999,1018,43,100
2186,-4.786357905922184,10,5,1,2186,-1.47,0.74,-0.15,17.93,-8.9,-4.57,1.65257375,3.3173181589999996,-0.53,-0.24,0.67,-13.29,10.3,17.87,0.8873556220000001,1.2042180690000002,-2.11310009,-0.765218128,1018,43,100
2187,-4.786357905922184,10,5,1,2187,-4.9,3.13,1.08,13.11,-4.82,-5.18,5.913822791,3.403328223,-0.53,0.12,0.41,-8.66,13.48,19.09,0.680734897,1.170718438,-2.232609785,-5.233087894,1018,43,100
2188,-4.786357905922184,10,5,1,2188,-0.52,0.16,1.1,15.0,0.24,-2.32,1.227191917,3.400390432,-0.5,0.01,0.04,-3.9,14.27,19.02,0.50169712,1.129320873,-2.271069559,-0.7254947970000001,1018,43,100
2189,-4.786357905922184,10,5,1,2189,1.05,-0.24,0.68,12.2,-12.38,-2.87,1.27377392,3.381113703,-0.5,0.05,-0.21,0.18,12.26,18.54,0.5446099520000001,1.086828055,-2.2942856480000002,-0.7291639679999999,1018,43,100
2190,-4.786357905922184,10,5,1,2190,1.12,-0.46,-1.09,10.12,-24.39,-2.5,1.629140878,3.3731768960000004,-0.51,0.12,-0.25,4.7,9.39,17.44,0.580517011,1.057130769,-2.316046127,-1.048623867,1018,43,100
2191,-4.786357905922184,10,5,1,2191,-1.44,1.1,1.22,10.0,-2.13,-17.32,2.184490787,3.3186249689999996,-0.96,0.08,-0.53,9.27,6.46,17.07,1.099499886,1.04669115,-2.271933819,-1.0849909009999998,1018,43,100
2192,-4.786357905922184,10,5,1,2192,-0.28,-0.08,0.32,8.29,-10.43,-16.59,0.432666153,3.246883765,-0.68,0.29,-0.35,14.45,-0.55,18.05,0.817924202,1.037747461,-2.2091363040000003,0.385258049,1018,43,100
2193,-4.786357905922184,10,5,1,2193,-0.31,-0.25,0.21,18.48,-14.39,-21.4,0.450222167,3.188575802,-0.64,0.46,-0.11,15.0,-7.8,16.77,0.795801483,1.025146127,-2.163429675,0.345579315,1018,43,100
2194,-4.786357905922184,10,5,1,2194,-0.49,0.21,0.53,28.17,-17.74,-27.38,0.751731335,3.157090756,-1.1,0.74,0.28,12.32,-9.15,13.66,1.354990775,1.020858684,-2.136232072,0.60325944,1018,43,100
2195,-4.786357905922184,10,5,1,2195,-0.53,0.42,0.43,28.05,-20.12,-28.48,0.80137382,3.081926785,-1.31,0.84,0.71,10.3,-6.77,11.83,1.710497004,1.026993012,-2.054933773,0.909123183,1018,43,100
2196,-4.786357905922184,10,5,1,2196,-0.46,0.64,0.67,17.8,-19.94,-26.34,1.034456379,3.043883298,-1.51,0.95,1.03,9.33,-2.8,11.28,2.059975728,1.045279648,-1.99860365,1.025519349,1018,43,100
2570,-4.786357905922184,10,5,1,2570,-2.93,-1.68,-2.81,96.65,14.27,-26.28,4.393563474,2.448129354,-0.97,0.1,0.31,102.01,-3.72,5.79,1.023230179,1.34994164,-1.098187714,-3.370333295,1018,43,100
2571,-4.786357905922184,10,5,1,2571,-7.55,5.03,1.14,90.3,28.23,-45.3,9.143467614,2.620714738,-0.9,0.15,0.29,92.07,-3.35,8.35,0.957392292,1.303194114,-1.3175206240000001,-8.186075322,1018,43,100
2572,-4.786357905922184,10,5,1,2572,-6.28,4.66,5.68,80.67,-18.48,-14.57,9.665215983,2.7673153110000004,-0.85,0.18,0.3,82.07,-3.17,10.73,0.919184421,1.272347731,-1.49496758,-8.746031562,1018,43,100
2573,-4.786357905922184,10,5,1,2573,-1.92,-1.77,-3.71,83.23,-15.91,-9.02,4.53689321,2.811504706,-0.81,0.2,0.36,71.95,-2.74,12.5,0.908680362,1.275582797,-1.535921909,-3.628212848,1018,43,100
2574,-4.786357905922184,10,5,1,2574,1.0,-0.4,-1.42,92.8,30.85,-34.45,1.782245774,2.8236141160000003,-0.81,0.25,0.42,62.8,-1.89,13.96,0.9460443959999999,1.271004749,-1.5526093669999999,-0.8362013779999999,1018,43,100
2575,-4.786357905922184,10,5,1,2575,0.6,0.08,2.45,108.29,12.26,-28.29,2.523667965,2.849058692,-0.88,0.26,0.49,54.94,-0.85,14.39,1.040240357,1.254432558,-1.594626134,-1.483427609,1018,43,100
2576,-4.786357905922184,10,5,1,2576,1.73,-2.98,-0.08,87.62,-31.22,-18.17,3.446694068,2.889636269,-0.92,0.26,0.53,49.45,0.55,14.63,1.093114816,1.247270726,-1.6423655430000001,-2.353579253,1018,43,100
2577,-4.786357905922184,10,5,1,2577,2.47,-2.57,-3.23,45.85,-35.55,-27.62,4.8102702630000005,2.962705555,-0.89,0.32,0.52,46.22,1.52,15.73,1.0793053320000001,1.242243303,-1.7204622530000002,-3.7309649310000004,1018,43,100
2578,-4.786357905922184,10,5,1,2578,0.29,-0.08,-1.51,49.82,1.59,-34.45,1.53967529,2.952780515,-0.83,0.35,0.51,44.63,1.77,15.98,1.035132842,1.2342558909999999,-1.718524624,-0.504542449,1018,43,100
2579,-4.786357905922184,10,5,1,2579,-5.45,4.53,3.2,55.0,4.45,-32.5,7.775821499999999,3.055660076,-0.81,0.37,0.55,43.23,1.46,15.06,1.046661359,1.228312363,-1.8273477130000002,-6.729160141,1018,43,100
2580,-4.786357905922184,10,5,1,2580,-4.25,2.4,1.83,33.66,-30.85,-10.67,5.212619303,3.143749541,-0.85,0.38,0.59,42.93,1.1,14.51,1.102270384,1.22666811,-1.917081431,-4.110348919,1018,43,100
2581,-4.786357905922184,10,5,1,2581,-1.06,-0.55,-1.0,10.55,-33.84,0.18,1.557594299,3.1646388739999995,-0.85,0.41,0.62,43.54,1.59,14.39,1.129158979,1.236543812,-1.928095062,-0.42843532,1018,43,100
2582,-4.786357905922184,10,5,1,2582,-0.94,-1.68,-0.57,11.65,-10.67,4.7,2.007710138,3.192545628,-0.82,0.45,0.57,44.51,3.23,13.66,1.095353824,1.255477674,-1.937067954,-0.9123563140000001,1018,43,100
2583,-4.786357905922184,10,5,1,2583,-0.74,-1.23,1.04,23.05,3.11,-8.48,1.772596965,3.211630527,-0.81,0.52,0.52,46.28,5.06,11.95,1.09402925,1.2714726840000001,-1.9401578430000002,-0.678567715,1018,43,100
